Tỉnh Thành Phố,Mã TP,Quận Huyện,Mã QH,Phường Xã,Mã PX,Cấp,Tên Tiếng Anh
Bà Rịa - Vũng Tàu,77,Bà Rịa,748,Hoà Long,26572,Xã,
Bà Rịa - Vũng Tàu,77,Châu Đức,750,Bàu Chinh,26574,Xã,Bau Chinh Commune
Bà Rịa - Vũng Tàu,77,Châu Đức,750,Ngãi Giao,26575,Thị trấn,
Bà Rịa - Vũng Tàu,77,Châu Đức,750,Bình Ba,26578,Xã,
Bà Rịa - Vũng Tàu,77,Châu Đức,750,Suối Nghệ,26581,Xã,
Bà Rịa - Vũng Tàu,77,Châu Đức,750,Xuân Sơn,26584,Xã,
Bà Rịa - Vũng Tàu,77,Châu Đức,750,Sơn Bình,26587,Xã,
Bà Rịa - Vũng Tàu,77,Châu Đức,750,Bình Giã,26590,Xã,
Bà Rịa - Vũng Tàu,77,Châu Đức,750,Bình Trung,26593,Xã,
Bà Rịa - Vũng Tàu,77,Châu Đức,750,Xà Bang,26596,Xã,
Bà Rịa - Vũng Tàu,77,Châu Đức,750,Cù Bị,26599,Xã,
Bà Rịa - Vũng Tàu,77,Châu Đức,750,Láng Lớn,26602,Xã,
Bà Rịa - Vũng Tàu,77,Châu Đức,750,Quảng Thành,26605,Xã,
Bà Rịa - Vũng Tàu,77,Châu Đức,750,Kim Long,26608,Xã,
Bà Rịa - Vũng Tàu,77,Châu Đức,750,Suối Rao,26611,Xã,
Bà Rịa - Vũng Tàu,77,Châu Đức,750,Đá Bạc,26614,Xã,
Bà Rịa - Vũng Tàu,77,Châu Đức,750,Nghĩa Thành,26617,Xã,
Bà Rịa - Vũng Tàu,77,Xuyên Mộc,751,Phước Bửu,26620,Thị trấn,
Bà Rịa - Vũng Tàu,77,Xuyên Mộc,751,Phước Thuận,26623,Xã,
Bà Rịa - Vũng Tàu,77,Xuyên Mộc,751,Phước Tân,26626,Xã,
Bà Rịa - Vũng Tàu,77,Xuyên Mộc,751,Xuyên Mộc,26629,Xã,
Bà Rịa - Vũng Tàu,77,Xuyên Mộc,751,Bông Trang,26632,Xã,
Bà Rịa - Vũng Tàu,77,Xuyên Mộc,751,Tân Lâm,26635,Xã,
Bà Rịa - Vũng Tàu,77,Xuyên Mộc,751,Bàu Lâm,26638,Xã,
Bà Rịa - Vũng Tàu,77,Xuyên Mộc,751,Hòa Bình,26641,Xã,
Bà Rịa - Vũng Tàu,77,Xuyên Mộc,751,Hòa Hưng,26644,Xã,
Bà Rịa - Vũng Tàu,77,Xuyên Mộc,751,Hòa Hiệp,26647,Xã,
Bà Rịa - Vũng Tàu,77,Xuyên Mộc,751,Hòa Hội,26650,Xã,
Bà Rịa - Vũng Tàu,77,Xuyên Mộc,751,Bưng Riềng,26653,Xã,
Bà Rịa - Vũng Tàu,77,Xuyên Mộc,751,Bình Châu,26656,Xã,
Bà Rịa - Vũng Tàu,77,Long Điền,752,Long Điền,26659,Thị trấn,
Bà Rịa - Vũng Tàu,77,Long Điền,752,Long Hải,26662,Thị trấn,
Bà Rịa - Vũng Tàu,77,Long Điền,752,An Ngãi,26665,Xã,
Bà Rịa - Vũng Tàu,77,Long Điền,752,Tam Phước,26668,Xã,
Bà Rịa - Vũng Tàu,77,Long Điền,752,An Nhứt,26671,Xã,
Bà Rịa - Vũng Tàu,77,Long Điền,752,Phước Tỉnh,26674,Xã,
Bà Rịa - Vũng Tàu,77,Long Điền,752,Phước Hưng,26677,Xã,
Bà Rịa - Vũng Tàu,77,Đất Đỏ,753,Đất Đỏ,26680,Thị trấn,
Bà Rịa - Vũng Tàu,77,Đất Đỏ,753,Phước Long Thọ,26683,Xã,
Bà Rịa - Vũng Tàu,77,Đất Đỏ,753,Phước Hội,26686,Xã,
Bà Rịa - Vũng Tàu,77,Đất Đỏ,753,Long Mỹ,26689,Xã,
Bà Rịa - Vũng Tàu,77,Đất Đỏ,753,Phước Hải,26692,Thị trấn,
Bà Rịa - Vũng Tàu,77,Đất Đỏ,753,Long Tân,26695,Xã,
Bà Rịa - Vũng Tàu,77,Đất Đỏ,753,Láng Dài,26698,Xã,
Bà Rịa - Vũng Tàu,77,Đất Đỏ,753,Lộc An,26701,Xã,
Bà Rịa - Vũng Tàu,77,Tân Thành,754,Phú Mỹ,26704,Thị trấn,
Bà Rịa - Vũng Tàu,77,Tân Thành,754,Tân Hoà,26707,Xã,
Bà Rịa - Vũng Tàu,77,Tân Thành,754,Tân Hải,26710,Xã,
Bà Rịa - Vũng Tàu,77,Tân Thành,754,Phước Hoà,26713,Xã,
Bà Rịa - Vũng Tàu,77,Tân Thành,754,Tân Phước,26716,Xã,
Bà Rịa - Vũng Tàu,77,Tân Thành,754,Mỹ Xuân,26719,Xã,
Bà Rịa - Vũng Tàu,77,Tân Thành,754,Sông Xoài,26722,Xã,
Bà Rịa - Vũng Tàu,77,Tân Thành,754,Hắc Dịch,26725,Xã,
Bà Rịa - Vũng Tàu,77,Tân Thành,754,Châu Pha,26728,Xã,
Bà Rịa - Vũng Tàu,77,Tân Thành,754,Tóc Tiên,26731,Xã,
Hồ Chí Minh,79,1,760,Tân Định,26734,Phường,
Hồ Chí Minh,79,1,760,Đa Kao,26737,Phường,
Hồ Chí Minh,79,1,760,Bến Nghé,26740,Phường,
Hồ Chí Minh,79,1,760,Bến Thành,26743,Phường,
Hồ Chí Minh,79,1,760,Nguyễn Thái Bình,26746,Phường,
Hồ Chí Minh,79,1,760,Phạm Ngũ Lão,26749,Phường,
Hồ Chí Minh,79,1,760,Cầu Ông Lãnh,26752,Phường,
Hồ Chí Minh,79,1,760,Cô Giang,26755,Phường,
Hồ Chí Minh,79,1,760,Nguyễn Cư Trinh,26758,Phường,
Hồ Chí Minh,79,1,760,Cầu Kho,26761,Phường,
Hồ Chí Minh,79,12,761,Thạnh Xuân,26764,Phường,
Hồ Chí Minh,79,12,761,Thạnh Lộc,26767,Phường,
Hồ Chí Minh,79,12,761,Hiệp Thành,26770,Phường,
Hồ Chí Minh,79,12,761,Thới An,26773,Phường,
Hồ Chí Minh,79,12,761,Tân Chánh Hiệp,26776,Phường,
Hồ Chí Minh,79,12,761,An Phú Đông,26779,Phường,
Hồ Chí Minh,79,12,761,Tân Thới Hiệp,26782,Phường,
Hồ Chí Minh,79,12,761,Trung Mỹ Tây,26785,Phường,
Hồ Chí Minh,79,12,761,Tân Hưng Thuận,26787,Phường,
Hồ Chí Minh,79,12,761,Đông Hưng Thuận,26788,Phường,
Hồ Chí Minh,79,12,761,Tân Thới Nhất,26791,Phường,
Hồ Chí Minh,79,Thủ Đức,762,Linh Xuân,26794,Phường,
Hồ Chí Minh,79,Thủ Đức,762,Bình Chiểu,26797,Phường,
Hồ Chí Minh,79,Thủ Đức,762,Linh Trung,26800,Phường,
Hồ Chí Minh,79,Thủ Đức,762,Tam Bình,26803,Phường,
Hồ Chí Minh,79,Thủ Đức,762,Tam Phú,26806,Phường,
Hồ Chí Minh,79,Thủ Đức,762,Hiệp Bình Phước,26809,Phường,
Hồ Chí Minh,79,Thủ Đức,762,Hiệp Bình Chánh,26812,Phường,
Hồ Chí Minh,79,Thủ Đức,762,Linh Chiểu,26815,Phường,
Hồ Chí Minh,79,Thủ Đức,762,Linh Tây,26818,Phường,
Hồ Chí Minh,79,Thủ Đức,762,Linh Đông,26821,Phường,
Hồ Chí Minh,79,Thủ Đức,762,Bình Thọ,26824,Phường,
Hồ Chí Minh,79,Thủ Đức,762,Trường Thọ,26827,Phường,
Hồ Chí Minh,79,9,763,Long Bình,26830,Phường,
Hồ Chí Minh,79,9,763,Long Thạnh Mỹ,26833,Phường,
Hồ Chí Minh,79,9,763,Tân Phú,26836,Phường,
Hồ Chí Minh,79,9,763,Hiệp Phú,26839,Phường,
Hồ Chí Minh,79,9,763,Tăng Nhơn Phú A,26842,Phường,
Hồ Chí Minh,79,9,763,Tăng Nhơn Phú B,26845,Phường,
Hồ Chí Minh,79,9,763,Phước Long B,26848,Phường,
Hồ Chí Minh,79,9,763,Phước Long A,26851,Phường,
Hồ Chí Minh,79,9,763,Trường Thạnh,26854,Phường,
Hồ Chí Minh,79,9,763,Long Phước,26857,Phường,
Hồ Chí Minh,79,9,763,Long Trường,26860,Phường,
Hồ Chí Minh,79,9,763,Phước Bình,26863,Phường,
Hồ Chí Minh,79,9,763,Phú Hữu,26866,Phường,
Hồ Chí Minh,79,Gò Vấp,764,15,26869,Phường,
Hồ Chí Minh,79,Gò Vấp,764,13,26872,Phường,
Hồ Chí Minh,79,Gò Vấp,764,17,26875,Phường,
Hồ Chí Minh,79,Gò Vấp,764,6,26876,Phường,
Hồ Chí Minh,79,Gò Vấp,764,16,26878,Phường,
Hồ Chí Minh,79,Gò Vấp,764,12,26881,Phường,
Hồ Chí Minh,79,Gò Vấp,764,14,26882,Phường,
Hồ Chí Minh,79,Gò Vấp,764,10,26884,Phường,
Hồ Chí Minh,79,Gò Vấp,764,5,26887,Phường,
Hồ Chí Minh,79,Gò Vấp,764,7,26890,Phường,
Hồ Chí Minh,79,Gò Vấp,764,4,26893,Phường,
Hồ Chí Minh,79,Gò Vấp,764,1,26896,Phường,
Hồ Chí Minh,79,Gò Vấp,764,9,26897,Phường,
Hồ Chí Minh,79,Gò Vấp,764,8,26898,Phường,
Hồ Chí Minh,79,Gò Vấp,764,11,26899,Phường,
Hồ Chí Minh,79,Gò Vấp,764,3,26902,Phường,
Hồ Chí Minh,79,Bình Thạnh,765,13,26905,Phường,
Hồ Chí Minh,79,Bình Thạnh,765,11,26908,Phường,
Hồ Chí Minh,79,Bình Thạnh,765,27,26911,Phường,
Hồ Chí Minh,79,Bình Thạnh,765,26,26914,Phường,
Hồ Chí Minh,79,Bình Thạnh,765,12,26917,Phường,
Hồ Chí Minh,79,Bình Thạnh,765,25,26920,Phường,
Hồ Chí Minh,79,Bình Thạnh,765,5,26923,Phường,
Hồ Chí Minh,79,Bình Thạnh,765,7,26926,Phường,
Hồ Chí Minh,79,Bình Thạnh,765,24,26929,Phường,
Hồ Chí Minh,79,Bình Thạnh,765,6,26932,Phường,
Hồ Chí Minh,79,Bình Thạnh,765,14,26935,Phường,
Hồ Chí Minh,79,Bình Thạnh,765,15,26938,Phường,
Hồ Chí Minh,79,Bình Thạnh,765,2,26941,Phường,
Hồ Chí Minh,79,Bình Thạnh,765,1,26944,Phường,
Hồ Chí Minh,79,Bình Thạnh,765,3,26947,Phường,
Hồ Chí Minh,79,Bình Thạnh,765,17,26950,Phường,
Hồ Chí Minh,79,Bình Thạnh,765,21,26953,Phường,
Hồ Chí Minh,79,Bình Thạnh,765,22,26956,Phường,
Hồ Chí Minh,79,Bình Thạnh,765,19,26959,Phường,
Hồ Chí Minh,79,Bình Thạnh,765,28,26962,Phường,
Hồ Chí Minh,79,Tân Bình,766,2,26965,Phường,
Hồ Chí Minh,79,Tân Bình,766,4,26968,Phường,
Hồ Chí Minh,79,Tân Bình,766,12,26971,Phường,
Hồ Chí Minh,79,Tân Bình,766,13,26974,Phường,
Hồ Chí Minh,79,Tân Bình,766,1,26977,Phường,
Hồ Chí Minh,79,Tân Bình,766,3,26980,Phường,
Hồ Chí Minh,79,Tân Bình,766,11,26983,Phường,
Hồ Chí Minh,79,Tân Bình,766,7,26986,Phường,
Hồ Chí Minh,79,Tân Bình,766,5,26989,Phường,
Hồ Chí Minh,79,Tân Bình,766,10,26992,Phường,
Hồ Chí Minh,79,Tân Bình,766,6,26995,Phường,
Hồ Chí Minh,79,Tân Bình,766,8,26998,Phường,
Hồ Chí Minh,79,Tân Bình,766,9,27001,Phường,
Hồ Chí Minh,79,Tân Bình,766,14,27004,Phường,
Hồ Chí Minh,79,Tân Bình,766,15,27007,Phường,
Hồ Chí Minh,79,Tân Phú,767,Tân Sơn Nhì,27010,Phường,
Hồ Chí Minh,79,Tân Phú,767,Tây Thạnh,27013,Phường,
Hồ Chí Minh,79,Tân Phú,767,Sơn Kỳ,27016,Phường,
Hồ Chí Minh,79,Tân Phú,767,Tân Quý,27019,Phường,
Hồ Chí Minh,79,Tân Phú,767,Tân Thành,27022,Phường,
Hồ Chí Minh,79,Tân Phú,767,Phú Thọ Hòa,27025,Phường,
Hồ Chí Minh,79,Tân Phú,767,Phú Thạnh,27028,Phường,
Hồ Chí Minh,79,Tân Phú,767,Phú Trung,27031,Phường,
Hồ Chí Minh,79,Tân Phú,767,Hòa Thạnh,27034,Phường,
Hồ Chí Minh,79,Tân Phú,767,Hiệp Tân,27037,Phường,
Hồ Chí Minh,79,Tân Phú,767,Tân Thới Hòa,27040,Phường,
Hồ Chí Minh,79,Phú Nhuận,768,4,27043,Phường,
Hồ Chí Minh,79,Phú Nhuận,768,5,27046,Phường,
Hồ Chí Minh,79,Phú Nhuận,768,9,27049,Phường,
Hồ Chí Minh,79,Phú Nhuận,768,7,27052,Phường,
Hồ Chí Minh,79,Phú Nhuận,768,3,27055,Phường,
Hồ Chí Minh,79,Phú Nhuận,768,1,27058,Phường,
Hồ Chí Minh,79,Phú Nhuận,768,2,27061,Phường,
Hồ Chí Minh,79,Phú Nhuận,768,8,27064,Phường,
Hồ Chí Minh,79,Phú Nhuận,768,15,27067,Phường,
Hồ Chí Minh,79,Phú Nhuận,768,10,27070,Phường,
Hồ Chí Minh,79,Phú Nhuận,768,11,27073,Phường,
Hồ Chí Minh,79,Phú Nhuận,768,17,27076,Phường,
Hồ Chí Minh,79,Phú Nhuận,768,14,27079,Phường,
Hồ Chí Minh,79,Phú Nhuận,768,12,27082,Phường,
Hồ Chí Minh,79,Phú Nhuận,768,13,27085,Phường,
Hồ Chí Minh,79,2,769,Thảo Điền,27088,Phường,
Hồ Chí Minh,79,2,769,An Phú,27091,Phường,
Hồ Chí Minh,79,2,769,Bình An,27094,Phường,
Hồ Chí Minh,79,2,769,Bình Trưng Đông,27097,Phường,
Hồ Chí Minh,79,2,769,Bình Trưng Tây,27100,Phường,
Hồ Chí Minh,79,2,769,Bình Khánh,27103,Phường,
Hồ Chí Minh,79,2,769,An Khánh,27106,Phường,
Hồ Chí Minh,79,2,769,Cát Lái,27109,Phường,
Hồ Chí Minh,79,2,769,Thạnh Mỹ Lợi,27112,Phường,
Hồ Chí Minh,79,2,769,An Lợi Đông,27115,Phường,
Hồ Chí Minh,79,2,769,Thủ Thiêm,27118,Phường,
Hồ Chí Minh,79,3,770,8,27121,Phường,
Hồ Chí Minh,79,3,770,7,27124,Phường,
Hồ Chí Minh,79,3,770,14,27127,Phường,
Hồ Chí Minh,79,3,770,12,27130,Phường,
Hồ Chí Minh,79,3,770,11,27133,Phường,
Hồ Chí Minh,79,3,770,13,27136,Phường,
Hồ Chí Minh,79,3,770,6,27139,Phường,
Hồ Chí Minh,79,3,770,9,27142,Phường,
Hồ Chí Minh,79,3,770,10,27145,Phường,
Hồ Chí Minh,79,3,770,4,27148,Phường,
Hồ Chí Minh,79,3,770,5,27151,Phường,
Hồ Chí Minh,79,3,770,3,27154,Phường,
Hồ Chí Minh,79,3,770,2,27157,Phường,
Hồ Chí Minh,79,3,770,1,27160,Phường,
Hồ Chí Minh,79,10,771,15,27163,Phường,
Hồ Chí Minh,79,10,771,13,27166,Phường,
Hồ Chí Minh,79,10,771,14,27169,Phường,
Hồ Chí Minh,79,10,771,12,27172,Phường,
Hồ Chí Minh,79,10,771,11,27175,Phường,
Hồ Chí Minh,79,10,771,10,27178,Phường,
Hồ Chí Minh,79,10,771,9,27181,Phường,
Hồ Chí Minh,79,10,771,1,27184,Phường,
Hồ Chí Minh,79,10,771,8,27187,Phường,
Hồ Chí Minh,79,10,771,2,27190,Phường,
Hồ Chí Minh,79,10,771,4,27193,Phường,
Hồ Chí Minh,79,10,771,7,27196,Phường,
Hồ Chí Minh,79,10,771,5,27199,Phường,
Hồ Chí Minh,79,10,771,6,27202,Phường,
Hồ Chí Minh,79,10,771,3,27205,Phường,
Hồ Chí Minh,79,11,772,15,27208,Phường,
Hồ Chí Minh,79,11,772,5,27211,Phường,
Hồ Chí Minh,79,11,772,14,27214,Phường,
Hồ Chí Minh,79,11,772,11,27217,Phường,
Hồ Chí Minh,79,11,772,3,27220,Phường,
Hồ Chí Minh,79,11,772,10,27223,Phường,
Hồ Chí Minh,79,11,772,13,27226,Phường,
Hồ Chí Minh,79,11,772,8,27229,Phường,
Hồ Chí Minh,79,11,772,9,27232,Phường,
Hồ Chí Minh,79,11,772,12,27235,Phường,
Hồ Chí Minh,79,11,772,7,27238,Phường,
Hồ Chí Minh,79,11,772,6,27241,Phường,
Hồ Chí Minh,79,11,772,4,27244,Phường,
Hồ Chí Minh,79,11,772,1,27247,Phường,
Hồ Chí Minh,79,11,772,2,27250,Phường,
Hồ Chí Minh,79,11,772,16,27253,Phường,
Hồ Chí Minh,79,4,773,12,27256,Phường,
Hồ Chí Minh,79,4,773,13,27259,Phường,
Hồ Chí Minh,79,4,773,9,27262,Phường,
Hồ Chí Minh,79,4,773,6,27265,Phường,
Hồ Chí Minh,79,4,773,8,27268,Phường,
Hồ Chí Minh,79,4,773,10,27271,Phường,
Hồ Chí Minh,79,4,773,5,27274,Phường,
Hồ Chí Minh,79,4,773,18,27277,Phường,
Hồ Chí Minh,79,4,773,14,27280,Phường,
Hồ Chí Minh,79,4,773,4,27283,Phường,
Hồ Chí Minh,79,4,773,3,27286,Phường,
Hồ Chí Minh,79,4,773,16,27289,Phường,
Hồ Chí Minh,79,4,773,2,27292,Phường,
Hồ Chí Minh,79,4,773,15,27295,Phường,
Hồ Chí Minh,79,4,773,1,27298,Phường,
Hồ Chí Minh,79,5,774,4,27301,Phường,
Hồ Chí Minh,79,5,774,9,27304,Phường,
Hồ Chí Minh,79,5,774,3,27307,Phường,
Hồ Chí Minh,79,5,774,12,27310,Phường,
Hồ Chí Minh,79,5,774,2,27313,Phường,
Hồ Chí Minh,79,5,774,8,27316,Phường,
Hồ Chí Minh,79,5,774,15,27319,Phường,
Hồ Chí Minh,79,5,774,7,27322,Phường,
Hồ Chí Minh,79,5,774,1,27325,Phường,
Hồ Chí Minh,79,5,774,11,27328,Phường,
Hồ Chí Minh,79,5,774,14,27331,Phường,
Hồ Chí Minh,79,5,774,5,27334,Phường,
Hồ Chí Minh,79,5,774,6,27337,Phường,
Hồ Chí Minh,79,5,774,10,27340,Phường,
Hồ Chí Minh,79,5,774,13,27343,Phường,
Hồ Chí Minh,79,6,775,14,27346,Phường,
Hồ Chí Minh,79,6,775,13,27349,Phường,
Hồ Chí Minh,79,6,775,9,27352,Phường,
Hồ Chí Minh,79,6,775,6,27355,Phường,
Hồ Chí Minh,79,6,775,12,27358,Phường,
Hồ Chí Minh,79,6,775,5,27361,Phường,
Hồ Chí Minh,79,6,775,11,27364,Phường,
Hồ Chí Minh,79,6,775,2,27367,Phường,
Hồ Chí Minh,79,6,775,1,27370,Phường,
Hồ Chí Minh,79,6,775,4,27373,Phường,
Hồ Chí Minh,79,6,775,8,27376,Phường,
Hồ Chí Minh,79,6,775,3,27379,Phường,
Hồ Chí Minh,79,6,775,7,27382,Phường,
Hồ Chí Minh,79,6,775,10,27385,Phường,
Hồ Chí Minh,79,8,776,8,27388,Phường,
Hồ Chí Minh,79,8,776,2,27391,Phường,
Hồ Chí Minh,79,8,776,1,27394,Phường,
Hồ Chí Minh,79,8,776,3,27397,Phường,
Hồ Chí Minh,79,8,776,11,27400,Phường,
Hồ Chí Minh,79,8,776,9,27403,Phường,
Hồ Chí Minh,79,8,776,10,27406,Phường,
Hồ Chí Minh,79,8,776,4,27409,Phường,
Hồ Chí Minh,79,8,776,13,27412,Phường,
Hồ Chí Minh,79,8,776,12,27415,Phường,
Hồ Chí Minh,79,8,776,5,27418,Phường,
Hồ Chí Minh,79,8,776,14,27421,Phường,
Hồ Chí Minh,79,8,776,6,27424,Phường,
Hồ Chí Minh,79,8,776,15,27427,Phường,
Hồ Chí Minh,79,8,776,16,27430,Phường,
Hồ Chí Minh,79,8,776,7,27433,Phường,
Hồ Chí Minh,79,Bình Tân,777,Bình Hưng Hòa,27436,Phường,
Hồ Chí Minh,79,Bình Tân,777,Bình Hưng Hoà A,27439,Phường,
Hồ Chí Minh,79,Bình Tân,777,Bình Hưng Hoà B,27442,Phường,
Hồ Chí Minh,79,Bình Tân,777,Bình Trị Đông,27445,Phường,
Hồ Chí Minh,79,Bình Tân,777,Bình Trị Đông A,27448,Phường,
Hồ Chí Minh,79,Bình Tân,777,Bình Trị Đông B,27451,Phường,
Hồ Chí Minh,79,Bình Tân,777,Tân Tạo,27454,Phường,
Hồ Chí Minh,79,Bình Tân,777,Tân Tạo A,27457,Phường,
Hồ Chí Minh,79,Bình Tân,777, An Lạc,27460,Phường,
Hồ Chí Minh,79,Bình Tân,777,An Lạc A,27463,Phường,
Hồ Chí Minh,79,7,778,Tân Thuận Đông,27466,Phường,
Hồ Chí Minh,79,7,778,Tân Thuận Tây,27469,Phường,
Hồ Chí Minh,79,7,778,Tân Kiểng,27472,Phường,
Hồ Chí Minh,79,7,778,Tân Hưng,27475,Phường,
Hồ Chí Minh,79,7,778,Bình Thuận,27478,Phường,
Hồ Chí Minh,79,7,778,Tân Quy,27481,Phường,
Hồ Chí Minh,79,7,778,Phú Thuận,27484,Phường,
Hồ Chí Minh,79,7,778,Tân Phú,27487,Phường,
Hồ Chí Minh,79,7,778,Tân Phong,27490,Phường,
Hồ Chí Minh,79,7,778,Phú Mỹ,27493,Phường,
Hồ Chí Minh,79,Củ Chi,783,Củ Chi,27496,Thị trấn,
Hồ Chí Minh,79,Củ Chi,783,Phú Mỹ Hưng,27499,Xã,
Hồ Chí Minh,79,Củ Chi,783,An Phú,27502,Xã,
Hồ Chí Minh,79,Củ Chi,783,Trung Lập Thượng,27505,Xã,
Hồ Chí Minh,79,Củ Chi,783,An Nhơn Tây,27508,Xã,
Hồ Chí Minh,79,Củ Chi,783,Nhuận Đức,27511,Xã,
Hồ Chí Minh,79,Củ Chi,783,Phạm Văn Cội,27514,Xã,
Hồ Chí Minh,79,Củ Chi,783,Phú Hòa Đông,27517,Xã,
Hồ Chí Minh,79,Củ Chi,783,Trung Lập Hạ,27520,Xã,
Hồ Chí Minh,79,Củ Chi,783,Trung An,27523,Xã,
Hồ Chí Minh,79,Củ Chi,783,Phước Thạnh,27526,Xã,
Hồ Chí Minh,79,Củ Chi,783,Phước Hiệp,27529,Xã,
Hồ Chí Minh,79,Củ Chi,783,Tân An Hội,27532,Xã,
Hồ Chí Minh,79,Củ Chi,783,Phước Vĩnh An,27535,Xã,
Hồ Chí Minh,79,Củ Chi,783,Thái Mỹ,27538,Xã,
Hồ Chí Minh,79,Củ Chi,783,Tân Thạnh Tây,27541,Xã,
Hồ Chí Minh,79,Củ Chi,783,Hòa Phú,27544,Xã,
Hồ Chí Minh,79,Củ Chi,783,Tân Thạnh Đông,27547,Xã,
Hồ Chí Minh,79,Củ Chi,783,Bình Mỹ,27550,Xã,
Hồ Chí Minh,79,Củ Chi,783,Tân Phú Trung,27553,Xã,
Hồ Chí Minh,79,Củ Chi,783,Tân Thông Hội,27556,Xã,
Hồ Chí Minh,79,Hóc Môn,784,Hóc Môn,27559,Thị trấn,
Hồ Chí Minh,79,Hóc Môn,784,Tân Hiệp,27562,Xã,
Hồ Chí Minh,79,Hóc Môn,784,Nhị Bình,27565,Xã,
Hồ Chí Minh,79,Hóc Môn,784,Đông Thạnh,27568,Xã,
Hồ Chí Minh,79,Hóc Môn,784,Tân Thới Nhì,27571,Xã,
Hồ Chí Minh,79,Hóc Môn,784,Thới Tam Thôn,27574,Xã,
Hồ Chí Minh,79,Hóc Môn,784,Xuân Thới Sơn,27577,Xã,
Hồ Chí Minh,79,Hóc Môn,784,Tân Xuân,27580,Xã,
Hồ Chí Minh,79,Hóc Môn,784,Xuân Thới Đông,27583,Xã,
Hồ Chí Minh,79,Hóc Môn,784,Trung Chánh,27586,Xã,
Hồ Chí Minh,79,Hóc Môn,784,Xuân Thới Thượng,27589,Xã,
Hồ Chí Minh,79,Hóc Môn,784,Bà Điểm,27592,Xã,
Hồ Chí Minh,79,Bình Chánh,785,Tân Túc,27595,Thị trấn,
Hồ Chí Minh,79,Bình Chánh,785,Phạm Văn Hai,27598,Xã,
Hồ Chí Minh,79,Bình Chánh,785,Vĩnh Lộc A,27601,Xã,
Hồ Chí Minh,79,Bình Chánh,785,Vĩnh Lộc B,27604,Xã,
Hồ Chí Minh,79,Bình Chánh,785,Bình Lợi,27607,Xã,
Hồ Chí Minh,79,Bình Chánh,785,Lê Minh Xuân,27610,Xã,
Hồ Chí Minh,79,Bình Chánh,785,Tân Nhựt,27613,Xã,
Hồ Chí Minh,79,Bình Chánh,785,Tân Kiên,27616,Xã,
Hồ Chí Minh,79,Bình Chánh,785,Bình Hưng,27619,Xã,
Hồ Chí Minh,79,Bình Chánh,785,Phong Phú,27622,Xã,
Hồ Chí Minh,79,Bình Chánh,785,An Phú Tây,27625,Xã,
Hồ Chí Minh,79,Bình Chánh,785,Hưng Long,27628,Xã,
Hồ Chí Minh,79,Bình Chánh,785,Đa Phước,27631,Xã,
Hồ Chí Minh,79,Bình Chánh,785,Tân Quý Tây,27634,Xã,
Hồ Chí Minh,79,Bình Chánh,785,Bình Chánh,27637,Xã,
Hồ Chí Minh,79,Bình Chánh,785,Quy Đức,27640,Xã,
Hồ Chí Minh,79,Nhà Bè,786,Nhà Bè,27643,Thị trấn,
Hồ Chí Minh,79,Nhà Bè,786,Phước Kiển,27646,Xã,
Hồ Chí Minh,79,Nhà Bè,786,Phước Lộc,27649,Xã,
Hồ Chí Minh,79,Nhà Bè,786,Nhơn Đức,27652,Xã,
Hồ Chí Minh,79,Nhà Bè,786,Phú Xuân,27655,Xã,
Hồ Chí Minh,79,Nhà Bè,786,Long Thới,27658,Xã,
Hồ Chí Minh,79,Nhà Bè,786,Hiệp Phước,27661,Xã,
Hồ Chí Minh,79,Cần Giờ,787,Cần Thạnh,27664,Thị trấn,
Hồ Chí Minh,79,Cần Giờ,787,Bình Khánh,27667,Xã,
Hồ Chí Minh,79,Cần Giờ,787,Tam Thôn Hiệp,27670,Xã,
Hồ Chí Minh,79,Cần Giờ,787,An Thới Đông,27673,Xã,
Hồ Chí Minh,79,Cần Giờ,787,Thạnh An,27676,Xã,
Hồ Chí Minh,79,Cần Giờ,787,Long Hòa,27679,Xã,
Hồ Chí Minh,79,Cần Giờ,787,Lý Nhơn,27682,Xã,
Long An,80,Tân An,794,5,27685,Phường,
Long An,80,Tân An,794,2,27688,Phường,
Long An,80,Tân An,794,4,27691,Phường,
Long An,80,Tân An,794,Tân Khánh,27692,Phường,
Long An,80,Tân An,794,1,27694,Phường,
Long An,80,Tân An,794,3,27697,Phường,
Long An,80,Tân An,794,7,27698,Phường,
Long An,80,Tân An,794,6,27700,Phường,
Long An,80,Tân An,794,Hướng Thọ Phú,27703,Xã,
Long An,80,Tân An,794,Nhơn Thạnh Trung,27706,Xã,
Long An,80,Tân An,794,Lợi Bình Nhơn,27709,Xã,
Long An,80,Tân An,794,Bình Tâm,27712,Xã,
Long An,80,Tân An,794,Khánh Hậu,27715,Phường,
Long An,80,Tân An,794,An Vĩnh Ngãi,27718,Xã,
Long An,80,Kiến Tường,795,1,27787,Phường,
Long An,80,Kiến Tường,795,2,27788,Phường,
Long An,80,Kiến Tường,795,Thạnh Trị,27790,Xã,
Long An,80,Kiến Tường,795,Bình Hiệp,27793,Xã,
Long An,80,Kiến Tường,795,Bình Tân,27799,Xã,
Long An,80,Kiến Tường,795,Tuyên Thạnh,27805,Xã,
Long An,80,Kiến Tường,795,3,27806,Phường,
Long An,80,Kiến Tường,795,Thạnh Hưng,27817,Xã,
Long An,80,Tân Hưng,796,Tân Hưng,27721,Thị trấn,
Long An,80,Tân Hưng,796,Hưng Hà,27724,Xã,
